,price(USD)
1321,3307.209207072924
1322,3307.209207072924
1323,3307.209207072924
1324,3307.209207072924
1325,3307.209207072924
1326,3307.209207072924
1327,3307.209207072924
1328,3307.209207072924
1329,3307.209207072924
1330,3307.209207072924
1331,9961.728400461969
1332,3307.209207072924
1333,9961.728400461969
1334,3307.209207072924
1335,3307.209207072924
1336,3278.028274894583
1337,9961.728400461969
1338,9961.728400461969
1339,3307.209207072924
1340,5295.41258309434
1341,5378.578239802615
1342,5378.578239802615
1343,5305.6259093567605
1344,5305.6259093567605
1345,5378.578239802615
1346,5378.578239802615
1347,5378.578239802615
1348,5378.578239802615
1349,5378.578239802615
1350,5378.578239802615
1351,5592.328568008968
1352,4794.959596235779
1353,3307.209207072924
1354,3307.209207072924
1355,3307.209207072924
1356,9961.728400461969
1357,9961.728400461969
1358,3307.209207072924
1359,3307.209207072924
1360,3307.209207072924
1361,3305.7501604640074
1362,3307.209207072924
1363,9961.728400461969
1364,3307.209207072924
1365,9961.728400461969
1366,3307.209207072924
1367,3307.209207072924
1368,3307.209207072924
1369,9961.728400461969
1370,11960.145102745804
1371,11960.145102745804
1372,2490.3816820456423
1373,2490.3816820456423
1374,2490.3816820456423
1375,2490.3816820456423
1376,2344.4770211539335
1377,2490.3816820456423
1378,2490.3816820456423
1379,4940.864257127488
1380,5378.578239802615
1381,5451.530570248469
1382,3599.0185288563425
1383,9961.728400461969
1384,10253.537722245386
1385,9888.776070016112
1386,3307.209207072924
1387,9961.728400461969
1388,10249.890105723094
1389,3307.209207072924
1390,9961.728400461969
1391,9961.728400461969
1392,3599.0185288563425
1393,10253.537722245386
1394,9961.728400461969
1395,10253.537722245386
1396,9961.728400461969
1397,3599.0185288563425
1398,2198.5723602622247
1399,2344.4770211539335
1400,4342.89372343777
1401,4342.89372343777
1402,4342.89372343777
1403,4780.607706112896
1404,4342.89372343777
1405,4342.89372343777
1406,4342.89372343777
1407,4342.89372343777
1408,4342.89372343777
1409,4342.89372343777
1410,4342.89372343777
1411,4342.89372343777
1412,4342.89372343777
1413,4342.89372343777
1414,4561.750714775333
1415,4342.89372343777
1416,4342.89372343777
1417,4342.89372343777
1418,4342.89372343777
1419,4342.89372343777
1420,4342.89372343777
1421,10997.412916826814
1422,4342.89372343777
1423,10983.06102670393
1424,9888.776070016112
1425,9888.776070016112
1426,3234.2568766270697
1427,9888.776070016112
1428,3234.2568766270697
1429,9888.776070016112
1430,6282.709985398634
1431,6355.662315844488
1432,6355.662315844488
1433,6282.709985398634
1434,6355.662315844488
1435,6355.662315844488
1436,6355.662315844488
1437,6209.757654952779
1438,6282.709985398634
1439,6355.662315844488
1440,6282.709985398634
1441,6355.662315844488
1442,6355.662315844488
1443,6355.662315844488
1444,6355.662315844488
1445,6355.662315844488
1446,6355.662315844488
1447,6355.662315844488
1448,6355.662315844488
1449,6330.858523492898
1450,6355.662315844488
1451,7085.185620303033
1452,6866.32862896547
1453,6647.471637627907
1454,10851.508255935103
1455,11726.936221285358
1456,4269.941392991915
1457,10997.412916826814
1458,11362.174569056086
1459,10997.412916826814
1460,10997.412916826814
1461,4342.89372343777
1462,10997.412916826814
1463,11362.174569056086
1464,4342.89372343777
1465,10997.412916826814
1466,4269.941392991915
1467,4488.798384329479
1468,10997.412916826814
1469,4196.98906254606
1470,4051.0844016543515
1471,4269.941392991915
1472,4196.98906254606
1473,4342.89372343777
1474,10997.412916826814
1475,11726.936221285358
1476,4269.941392991915
1477,10997.412916826814
1478,10851.508255935103
1479,4051.0844016543515
1480,10997.412916826814
1481,10997.412916826814
1482,4051.0844016543515
1483,4196.98906254606
1484,11362.174569056086
1485,4342.89372343777
1486,4196.98906254606
1487,10997.412916826814
1488,4707.655375667042
1489,10997.412916826814
1490,10997.412916826814
1491,4926.512367004605
1492,4342.89372343777
1493,10997.412916826814
1494,10851.508255935103
1495,4196.98906254606
1496,4051.0844016543515
1497,4196.98906254606
1498,10997.412916826814
1499,4342.89372343777
1500,4707.655375667042
1501,4196.98906254606
1502,5072.417027896314
1503,10997.412916826814
1504,4342.89372343777
1505,11726.936221285358
1506,4342.89372343777
1507,4342.89372343777
1508,10997.412916826814
1509,11726.936221285358
1510,4051.0844016543515
1511,10997.412916826814
1512,4926.512367004605
1513,4342.89372343777
1514,4342.89372343777
1515,10997.412916826814
1516,4342.89372343777
1517,4051.0844016543515
1518,10705.603595043394
1519,10997.412916826814
1520,4342.89372343777
1521,4196.98906254606
1522,4926.512367004605
1523,4051.0844016543515
1524,10851.508255935103
1525,10997.412916826814
1526,11143.317577718522
1527,4269.941392991915
1528,10997.412916826814
1529,10997.412916826814
1530,4269.941392991915
1531,4342.89372343777
1532,4196.98906254606
1533,10997.412916826814
1534,4196.98906254606
1535,10851.508255935103
1536,4342.89372343777
1537,4051.0844016543515
1538,4196.98906254606
1539,10997.412916826814
1540,4051.0844016543515
1541,10997.412916826814
1542,4342.89372343777
1543,10997.412916826814
1544,4196.98906254606
1545,4707.655375667042
1546,10997.412916826814
1547,10851.508255935103
1548,11362.174569056086
1549,11726.936221285358
1550,4196.98906254606
1551,4196.98906254606
1552,4342.89372343777
1553,4196.98906254606
1554,4342.89372343777
1555,4342.89372343777
1556,4342.89372343777
1557,4196.98906254606
1558,4051.0844016543515
1559,11362.174569056086
1560,10997.412916826814
1561,4269.941392991915
1562,4051.0844016543515
1563,4196.98906254606
1564,4196.98906254606
1565,4342.89372343777
1566,5072.417027896314
1567,11143.317577718522
1568,4342.89372343777
1569,10997.412916826814
1570,4051.0844016543515
1571,4196.98906254606
1572,10997.412916826814
1573,10705.603595043394
1574,10997.412916826814
1575,4196.98906254606
1576,4196.98906254606
1577,4707.655375667042
1578,4196.98906254606
1579,10997.412916826814
1580,11216.269908164377
1581,4488.798384329479
1582,4051.0844016543515
1583,4488.798384329479
1584,4342.89372343777
1585,10997.412916826814
1586,4196.98906254606
1587,4342.89372343777
1588,10995.953870217896
1589,4196.98906254606
1590,10997.412916826814
1591,4707.655375667042
1592,4342.89372343777
1593,4051.0844016543515
1594,4196.98906254606
1595,5072.417027896314
1596,4051.0844016543515
1597,4196.98906254606
1598,10997.412916826814
1599,10997.412916826814
1600,4196.98906254606
1601,4342.89372343777
1602,4342.89372343777
1603,4634.7030452211875
1604,4342.89372343777
1605,11726.936221285358
1606,4269.941392991915
1607,10997.412916826814
1608,4705.4668057536655
1609,4196.98906254606
1610,10997.412916826814
1611,4051.0844016543515
1612,4196.98906254606
1613,4342.89372343777
1614,4051.0844016543515
1615,11726.936221285358
1616,10997.412916826814
1617,4051.0844016543515
1618,4339.246106915477
1619,4196.98906254606
1620,4124.036732100206
1621,4342.89372343777
1622,5072.417027896314
1623,5072.417027896314
1624,12835.573068096057
1625,12835.573068096057
1626,12835.573068096057
1627,12835.573068096057
1628,12835.573068096057
1629,12251.954424529222
1630,12835.573068096057
1631,12251.954424529222
1632,12835.573068096057
1633,14440.524337904855
1634,12251.954424529222
1635,3453.113867964633
1636,3234.2568766270697
1637,3599.0185288563425
1638,3453.113867964633
1639,3201.4283279264355
1640,3307.209207072924
1641,3234.2568766270697
1642,3307.209207072924
1643,3234.2568766270697
1644,3234.2568766270697
1645,3234.2568766270697
1646,3234.2568766270697
1647,3234.2568766270697
1648,3234.2568766270697
1649,10253.537722245386
1650,3307.209207072924
1651,3234.2568766270697
1652,3599.0185288563425
1653,3234.2568766270697
1654,3307.209207072924
1655,3307.209207072924
1656,3307.209207072924
1657,3599.0185288563425
1658,3234.2568766270697
1659,3307.209207072924
1660,3234.2568766270697
1661,3234.2568766270697
1662,3599.0185288563425
1663,3234.2568766270697
1664,3234.2568766270697
1665,3307.209207072924
1666,3307.209207072924
1667,3307.209207072924
1668,3234.2568766270697
1669,3307.209207072924
1670,3234.2568766270697
1671,10253.537722245386
1672,4328.541833314886
1673,11712.584331162474
1674,3890.82785063976
1675,11712.584331162474
1676,5451.530570248469
1677,12106.049763637513
1678,11741.288111408241
1679,12470.811415866785
1680,5086.768918019197
1681,5086.768918019197
1682,12470.811415866785
1683,12106.049763637513
1684,5086.768918019197
1685,5086.768918019197
1686,5086.768918019197
1687,12470.811415866785
1688,5451.530570248469
1689,12106.049763637513
1690,5451.530570248469
1691,12106.049763637513
1692,12470.811415866785
1693,12470.811415866785
1694,5086.768918019197
1695,5086.768918019197
1696,5451.530570248469
1697,12470.811415866785
1698,4940.864257127488
1699,5451.530570248469
1700,5451.530570248469
1701,5086.768918019197
1702,4940.864257127488
1703,12470.811415866785
1704,11741.288111408241
1705,5451.530570248469
1706,12470.811415866785
1707,5086.768918019197
1708,12106.049763637513
1709,12106.049763637513
1710,12470.811415866785
1711,12470.811415866785
1712,12470.811415866785
1713,5451.530570248469
1714,12106.049763637513
1715,6181.053874707013
1716,12467.89332264895
1717,5451.530570248469
1718,11741.288111408241
1719,5086.768918019197
1720,5086.768918019197
1721,5086.768918019197
1722,12106.049763637513
1723,5451.530570248469
1724,12470.811415866785
1725,5816.292222477741
1726,12106.049763637513
1727,5086.768918019197
1728,5086.768918019197
1729,5086.768918019197
1730,5451.530570248469
1731,5816.292222477741
1732,12106.049763637513
1733,5086.768918019197
1734,5451.530570248469
1735,5451.530570248469
1736,5451.530570248469
1737,5086.768918019197
1738,5232.673578910906
1739,11887.19277229995
1740,12106.049763637513
1741,12106.049763637513
1742,5451.530570248469
1743,11741.288111408241
1744,5451.530570248469
1745,5086.768918019197
1746,5451.530570248469
1747,12470.811415866785
1748,12470.811415866785
1749,5451.530570248469
1750,12470.811415866785
1751,5086.768918019197
1752,11741.288111408241
1753,12470.811415866785
1754,5378.578239802615
1755,5815.562699173282
1756,12470.811415866785
1757,5451.530570248469
1758,12106.049763637513
1759,12106.049763637513
1760,11960.145102745804
1761,12835.573068096057
1762,12106.049763637513
1763,5451.530570248469
1764,12470.811415866785
1765,4940.864257127488
1766,5086.768918019197
1767,12470.811415866785
1768,5451.530570248469
1769,12470.811415866785
1770,12106.049763637513
1771,12106.049763637513
1772,12467.89332264895
1773,12470.811415866785
1774,5086.768918019197
1775,5086.768918019197
1776,11741.288111408241
1777,12470.811415866785
1778,5086.768918019197
1779,5816.292222477741
1780,12106.049763637513
1781,11741.288111408241
1782,12470.811415866785
1783,12470.811415866785
1784,11741.288111408241
1785,5816.292222477741
1786,12470.811415866785
1787,5816.292222477741
1788,5086.768918019197
1789,5451.530570248469
1790,5451.530570248469
1791,11741.288111408241
1792,12324.906754975076
1793,5451.530570248469
1794,5451.530570248469
1795,12470.811415866785
1796,12470.811415866785
1797,12470.811415866785
1798,5451.530570248469
1799,12470.811415866785
1800,11741.288111408241
1801,4940.864257127488
1802,12470.811415866785
1803,5086.768918019197
1804,12106.049763637513
1805,12106.049763637513
1806,12470.811415866785
1807,12106.049763637513
1808,12106.049763637513
1809,5451.530570248469
1810,5086.768918019197
1811,5670.3875615860325
1812,12106.049763637513
1813,12470.811415866785
1814,12470.811415866785
1815,12106.049763637513
1816,5451.530570248469
1817,5451.530570248469
1818,4940.864257127488
1819,12102.40214711522
1820,5451.530570248469
1821,11737.640494885949
1822,5451.530570248469
1823,5816.292222477741
1824,12470.811415866785
1825,6181.053874707013
1826,12106.049763637513
1827,5232.673578910906
1828,12106.049763637513
1829,5086.768918019197
1830,5451.530570248469
1831,12106.049763637513
1832,5086.768918019197
1833,5816.292222477741
1834,5232.673578910906
1835,5086.768918019197
1836,12106.049763637513
1837,12106.049763637513
1838,12470.811415866785
1839,5451.530570248469
1840,12106.049763637513
1841,12470.811415866785
1842,5451.530570248469
1843,13492.144042108746
1844,12470.811415866785
1845,5232.673578910906
1846,5086.768918019197
1847,5597.435231140178
1848,11741.288111408241
1849,12106.049763637513
1850,11741.288111408241
1851,12106.049763637513
1852,12106.049763637513
1853,11741.288111408241
1854,12106.049763637513
1855,5086.768918019197
1856,12470.811415866785
1857,5451.530570248469
1858,11741.288111408241
1859,12470.811415866785
1860,5451.530570248469
1861,5086.768918019197
1862,12106.049763637513
1863,13492.144042108746
1864,12106.049763637513
1865,12470.811415866785
1866,12106.049763637513
1867,12106.049763637513
1868,5232.673578910906
1869,11741.288111408241
1870,5232.673578910906
1871,5451.530570248469
1872,12106.049763637513
1873,11741.288111408241
1874,11741.288111408241
1875,12106.049763637513
1876,5086.768918019197
1877,11741.288111408241
1878,5232.673578910906
1879,11741.288111408241
1880,12324.906754975076
1881,5451.530570248469
1882,12106.049763637513
1883,11741.288111408241
1884,12470.811415866785
1885,12106.049763637513
1886,5086.768918019197
1887,11741.288111408241
1888,12470.811415866785
1889,5086.768918019197
1890,5086.768918019197
1891,12470.811415866785
1892,12106.049763637513
1893,12470.811415866785
1894,5232.673578910906
1895,12106.049763637513
1896,11741.288111408241
1897,5816.292222477741
1898,5086.768918019197
1899,5086.768918019197
1900,12470.811415866785
